Date_Hour,Solar Power Aggregated [MW],Temperature (°C),Relative Humidity (%),Apparent Temperature (°C),Precipitation (mm),Rain (mm),Cloud cover (%),Wind speed 10m (km/h),Day,Sunshine Duration (s),Direct Radiation (W/m²),Diffuse Radiation (W/m²),Direct Normal Irradiance (W/m²)
2022-09-04 00:00:00,0.0,18.1,92.0,19.9,0.0,0.0,30.0,4.0,0,0.0,0.0,0.0,0.0
2022-09-04 01:00:00,0.0,16.9,95.0,18.2,0.0,0.0,25.0,5.9,0,0.0,0.0,0.0,0.0
2022-09-04 02:00:00,0.0,16.7,96.0,17.9,0.0,0.0,5.0,6.0,0,0.0,0.0,0.0,0.0
2022-09-04 03:00:00,0.0,16.6,97.0,17.8,0.0,0.0,31.0,5.7,0,0.0,0.0,0.0,0.0
2022-09-04 04:00:00,0.0,16.6,97.0,17.9,0.0,0.0,6.0,5.5,0,0.0,0.0,0.0,0.0
2022-09-04 05:00:00,0.0,16.4,97.0,17.6,0.0,0.0,0.0,6.1,0,0.0,0.0,0.0,0.0
2022-09-04 06:00:00,0.0,16.1,98.0,17.0,0.0,0.0,2.0,6.9,0,0.0,0.0,0.0,0.0
2022-09-04 07:00:00,0.0,18.3,97.0,20.5,0.0,0.0,2.0,4.8,1,779.01,14.0,18.0,120.7
2022-09-04 08:00:00,45.0,20.3,83.0,22.0,0.0,0.0,8.0,6.4,1,3600.0,118.0,67.0,456.7
2022-09-04 09:00:00,323.0,21.8,73.0,22.5,0.1,0.1,44.0,11.4,1,3600.0,266.0,98.0,595.8
2022-09-04 10:00:00,703.0,22.8,66.0,23.0,0.0,0.0,31.0,13.3,1,3600.0,361.0,142.0,592.4
2022-09-04 11:00:00,954.0,23.5,62.0,23.8,0.0,0.0,17.0,14.6,1,3600.0,458.0,167.0,622.3
2022-09-04 12:00:00,1070.0,23.7,61.0,24.6,0.0,0.0,27.0,15.8,1,3600.0,627.0,143.0,766.7
2022-09-04 13:00:00,1077.0,24.0,60.0,24.9,0.0,0.0,22.0,16.1,1,3600.0,667.0,145.0,785.6
2022-09-04 14:00:00,1116.0,23.9,61.0,24.7,0.0,0.0,21.0,16.1,1,3600.0,640.0,143.0,773.2
2022-09-04 15:00:00,1115.0,23.5,62.0,23.9,0.0,0.0,22.0,15.7,1,3600.0,545.0,147.0,721.7
2022-09-04 16:00:00,1095.0,23.1,64.0,22.9,0.0,0.0,28.0,15.8,1,3600.0,399.0,135.0,627.0
2022-09-04 17:00:00,963.0,22.5,68.0,22.5,0.0,0.0,21.0,14.5,1,3600.0,271.0,109.0,565.4
2022-09-04 18:00:00,727.0,21.4,76.0,21.8,0.0,0.0,4.0,13.8,1,3600.0,133.0,79.0,451.1
2022-09-04 19:00:00,362.0,20.4,81.0,21.1,0.0,0.0,4.0,12.0,1,1899.91,22.0,25.0,163.4
2022-09-04 20:00:00,54.0,19.4,90.0,20.9,0.0,0.0,6.0,9.0,0,0.0,0.0,0.0,0.0
2022-09-04 21:00:00,0.0,19.1,93.0,20.8,0.0,0.0,0.0,8.2,0,0.0,0.0,0.0,0.0
2022-09-04 22:00:00,0.0,18.9,94.0,20.6,0.0,0.0,1.0,7.7,0,0.0,0.0,0.0,0.0
2022-09-04 23:00:00,0.0,18.8,95.0,20.6,0.0,0.0,14.0,6.9,0,0.0,0.0,0.0,0.0
2022-09-05 00:00:00,0.0,19.2,92.0,20.8,0.0,0.0,7.0,8.4,0,0.0,0.0,0.0,0.0
2022-09-05 01:00:00,0.0,18.9,94.0,20.7,0.0,0.0,17.0,7.7,0,0.0,0.0,0.0,0.0
2022-09-05 02:00:00,0.0,18.9,95.0,20.8,0.0,0.0,30.0,6.9,0,0.0,0.0,0.0,0.0
2022-09-05 03:00:00,0.0,18.8,96.0,20.9,0.0,0.0,75.0,6.4,0,0.0,0.0,0.0,0.0
2022-09-05 04:00:00,0.0,19.1,95.0,21.0,0.1,0.1,100.0,8.2,0,0.0,0.0,0.0,0.0
2022-09-05 05:00:00,0.0,19.3,93.0,21.1,0.1,0.1,73.0,8.4,0,0.0,0.0,0.0,0.0
2022-09-05 06:00:00,0.0,19.2,95.0,21.1,0.0,0.0,9.0,7.5,0,0.0,0.0,0.0,0.0
2022-09-05 07:00:00,0.0,19.4,95.0,21.3,0.0,0.0,12.0,8.9,1,230.23,9.0,17.0,78.6
2022-09-05 08:00:00,28.0,20.7,87.0,21.8,0.1,0.1,36.0,13.7,1,3600.0,97.0,75.0,379.5
2022-09-05 09:00:00,187.0,22.0,79.0,22.7,0.0,0.0,21.0,15.5,1,3600.0,217.0,110.0,489.1
2022-09-05 10:00:00,440.0,23.1,69.0,23.6,0.0,0.0,24.0,14.2,1,3600.0,369.0,135.0,608.3
2022-09-05 11:00:00,672.0,24.2,62.0,24.9,0.0,0.0,35.0,15.1,1,3600.0,521.0,142.0,710.7
2022-09-05 12:00:00,708.0,23.8,65.0,24.8,0.0,0.0,57.0,14.8,1,3600.0,522.0,165.0,640.8
2022-09-05 13:00:00,830.0,24.6,62.0,25.7,0.0,0.0,52.0,15.5,1,3600.0,507.0,216.0,599.5
2022-09-05 14:00:00,915.0,24.6,63.0,25.3,0.1,0.1,66.0,17.9,1,3600.0,547.0,171.0,663.8
2022-09-05 15:00:00,917.0,24.0,66.0,24.3,0.1,0.1,96.0,18.8,1,3600.0,456.0,167.0,607.1
2022-09-05 16:00:00,850.0,23.4,71.0,23.4,0.0,0.0,45.0,19.0,1,3600.0,392.0,135.0,620.3
2022-09-05 17:00:00,771.0,22.6,75.0,22.9,0.1,0.1,52.0,18.2,1,3600.0,208.0,121.0,438.2
2022-09-05 18:00:00,608.0,21.8,80.0,22.5,0.1,0.1,60.0,16.5,1,3600.0,89.0,80.0,307.0
2022-09-05 19:00:00,310.0,20.9,87.0,22.3,0.1,0.1,38.0,12.6,1,1209.55,17.0,23.0,128.7
2022-09-05 20:00:00,45.0,20.4,92.0,22.5,0.0,0.0,16.0,8.8,0,0.0,0.0,0.0,0.0
2022-09-05 21:00:00,0.0,20.1,94.0,22.4,0.0,0.0,1.0,7.6,0,0.0,0.0,0.0,0.0
2022-09-05 22:00:00,0.0,19.8,95.0,22.1,0.0,0.0,2.0,8.0,0,0.0,0.0,0.0,0.0
2022-09-05 23:00:00,0.0,19.7,95.0,21.8,0.0,0.0,4.0,8.1,0,0.0,0.0,0.0,0.0
2022-09-06 00:00:00,0.0,20.0,94.0,21.9,0.0,0.0,23.0,10.5,0,0.0,0.0,0.0,0.0
2022-09-06 01:00:00,0.0,19.9,95.0,21.8,0.0,0.0,24.0,10.0,0,0.0,0.0,0.0,0.0
2022-09-06 02:00:00,0.0,19.8,95.0,21.8,0.0,0.0,14.0,9.6,0,0.0,0.0,0.0,0.0
2022-09-06 03:00:00,0.0,19.7,96.0,21.9,0.0,0.0,37.0,9.0,0,0.0,0.0,0.0,0.0
2022-09-06 04:00:00,0.0,19.7,97.0,22.0,0.0,0.0,73.0,8.1,0,0.0,0.0,0.0,0.0
2022-09-06 05:00:00,0.0,19.5,95.0,21.7,0.0,0.0,7.0,6.6,0,0.0,0.0,0.0,0.0
2022-09-06 06:00:00,0.0,18.2,95.0,20.2,0.0,0.0,0.0,4.8,0,0.0,0.0,0.0,0.0
2022-09-06 07:00:00,0.0,19.5,87.0,21.5,0.0,0.0,0.0,4.5,1,657.49,13.0,17.0,114.9
2022-09-06 08:00:00,31.0,21.1,76.0,22.8,0.0,0.0,0.0,4.2,1,3600.0,119.0,63.0,470.7
2022-09-06 09:00:00,221.0,22.5,63.0,23.3,0.0,0.0,7.0,6.6,1,3600.0,287.0,87.0,650.9
2022-09-06 10:00:00,523.0,23.8,53.0,24.1,0.0,0.0,3.0,6.1,1,3600.0,452.0,103.0,748.6
2022-09-06 11:00:00,782.0,24.7,47.0,25.3,0.0,0.0,1.0,8.0,1,3600.0,591.0,112.0,809.4
2022-09-06 12:00:00,1029.0,25.5,46.0,26.5,0.0,0.0,39.0,10.1,1,3600.0,693.0,113.0,854.0
2022-09-06 13:00:00,1145.0,26.1,48.0,26.8,0.0,0.0,8.0,13.6,1,3600.0,627.0,157.0,744.5
2022-09-06 14:00:00,1172.0,26.7,42.0,26.8,0.0,0.0,25.0,14.0,1,3600.0,678.0,123.0,826.6
2022-09-06 15:00:00,1136.0,26.3,38.0,25.1,0.0,0.0,30.0,15.8,1,3600.0,602.0,120.0,805.9
2022-09-06 16:00:00,1088.0,25.6,39.0,23.7,0.0,0.0,25.0,15.8,1,3600.0,469.0,115.0,747.4
2022-09-06 17:00:00,921.0,24.7,42.0,22.7,0.0,0.0,4.0,15.6,1,3600.0,317.0,93.0,674.6
2022-09-06 18:00:00,687.0,23.2,50.0,21.6,0.0,0.0,0.0,15.6,1,3600.0,154.0,66.0,540.6
2022-09-06 19:00:00,340.0,21.4,63.0,21.1,0.0,0.0,0.0,11.3,0,2020.9,26.0,23.0,200.7
2022-09-06 20:00:00,46.0,20.4,73.0,20.9,0.0,0.0,5.0,8.7,0,0.0,0.0,0.0,0.0
2022-09-06 21:00:00,0.0,19.7,77.0,20.6,0.0,0.0,0.0,7.3,0,0.0,0.0,0.0,0.0
2022-09-06 22:00:00,0.0,19.1,83.0,20.3,0.0,0.0,0.0,5.9,0,0.0,0.0,0.0,0.0
2022-09-06 23:00:00,0.0,18.3,89.0,19.8,0.0,0.0,0.0,5.2,0,0.0,0.0,0.0,0.0
2022-09-07 00:00:00,0.0,18.6,89.0,20.2,0.0,0.0,3.0,5.8,0,0.0,0.0,0.0,0.0
2022-09-07 01:00:00,0.0,18.2,90.0,19.6,0.0,0.0,34.0,5.4,0,0.0,0.0,0.0,0.0
2022-09-07 02:00:00,0.0,18.4,89.0,19.8,0.0,0.0,30.0,5.9,0,0.0,0.0,0.0,0.0
2022-09-07 03:00:00,0.0,18.4,90.0,19.9,0.0,0.0,21.0,5.8,0,0.0,0.0,0.0,0.0
2022-09-07 04:00:00,0.0,18.0,93.0,19.7,0.0,0.0,8.0,5.4,0,0.0,0.0,0.0,0.0
2022-09-07 05:00:00,0.0,17.8,95.0,19.5,0.0,0.0,32.0,5.4,0,0.0,0.0,0.0,0.0
2022-09-07 06:00:00,0.0,18.1,96.0,20.0,0.0,0.0,20.0,5.4,0,0.0,0.0,0.0,0.0
2022-09-07 07:00:00,0.0,19.0,97.0,21.2,0.0,0.0,39.0,6.2,1,340.8,10.0,17.0,89.5
2022-09-07 08:00:00,53.0,20.7,87.0,22.5,0.0,0.0,48.0,8.6,1,3600.0,62.0,89.0,248.0
2022-09-07 09:00:00,264.0,22.1,74.0,23.4,0.0,0.0,40.0,8.6,1,3600.0,166.0,148.0,378.8
2022-09-07 10:00:00,564.0,23.3,63.0,23.9,0.0,0.0,37.0,9.7,1,3600.0,305.0,180.0,507.6
2022-09-07 11:00:00,836.0,24.3,54.0,24.7,0.0,0.0,35.0,11.4,1,3600.0,472.0,181.0,649.1
2022-09-07 12:00:00,1022.0,24.4,54.0,25.2,0.0,0.0,56.0,12.6,1,3600.0,613.0,156.0,758.4
2022-09-07 13:00:00,1092.0,25.3,49.0,25.6,0.0,0.0,72.0,11.9,1,3600.0,460.0,236.0,548.5
2022-09-07 14:00:00,1071.0,25.1,50.0,24.9,0.0,0.0,100.0,14.0,1,3600.0,339.0,301.0,415.2
2022-09-07 15:00:00,1030.0,25.0,53.0,24.8,0.0,0.0,56.0,14.8,1,3600.0,423.0,216.0,569.5
2022-09-07 16:00:00,905.0,24.5,54.0,23.9,0.0,0.0,32.0,14.8,1,3600.0,461.0,111.0,740.0
2022-09-07 17:00:00,750.0,23.7,55.0,22.8,0.0,0.0,30.0,14.8,1,3600.0,327.0,81.0,703.1
2022-09-07 18:00:00,573.0,22.5,61.0,21.8,0.0,0.0,4.0,14.8,1,3600.0,114.0,82.0,407.4
2022-09-07 19:00:00,309.0,21.3,68.0,21.5,0.0,0.0,2.0,10.5,0,1440.27,19.0,24.0,149.7
2022-09-07 20:00:00,44.0,20.5,75.0,21.4,0.0,0.0,0.0,7.6,0,0.0,0.0,0.0,0.0
2022-09-07 21:00:00,0.0,20.1,79.0,21.2,0.0,0.0,28.0,7.2,0,0.0,0.0,0.0,0.0
2022-09-07 22:00:00,0.0,20.0,81.0,21.0,0.0,0.0,26.0,8.8,0,0.0,0.0,0.0,0.0
2022-09-07 23:00:00,0.0,20.0,82.0,21.0,0.0,0.0,24.0,10.2,0,0.0,0.0,0.0,0.0
2022-09-08 00:00:00,0.0,20.3,83.0,21.5,0.0,0.0,73.0,9.8,0,0.0,0.0,0.0,0.0
2022-09-08 01:00:00,0.0,20.4,86.0,21.8,0.0,0.0,92.0,10.2,0,0.0,0.0,0.0,0.0
2022-09-08 02:00:00,0.0,21.1,86.0,22.4,0.0,0.0,100.0,12.8,0,0.0,0.0,0.0,0.0
2022-09-08 03:00:00,0.0,20.9,91.0,22.7,0.0,0.0,94.0,12.1,0,0.0,0.0,0.0,0.0
2022-09-08 04:00:00,0.0,20.9,93.0,22.9,0.0,0.0,93.0,11.9,0,0.0,0.0,0.0,0.0
2022-09-08 05:00:00,0.0,21.0,94.0,23.0,0.0,0.0,90.0,12.6,0,0.0,0.0,0.0,0.0
2022-09-08 06:00:00,0.0,21.0,95.0,23.1,0.0,0.0,90.0,12.4,0,0.0,0.0,0.0,0.0
2022-09-08 07:00:00,0.0,21.0,95.0,23.3,0.0,0.0,90.0,11.6,1,0.0,4.0,11.0,36.3
2022-09-08 08:00:00,25.0,21.8,92.0,23.9,0.0,0.0,90.0,13.7,1,1355.07,26.0,59.0,105.2
2022-09-08 09:00:00,183.0,22.6,87.0,24.4,0.0,0.0,83.0,14.9,1,1507.51,48.0,125.0,110.3
2022-09-08 10:00:00,390.0,24.0,77.0,25.6,0.0,0.0,96.0,14.3,1,2514.09,86.0,232.0,143.8
2022-09-08 11:00:00,540.0,25.3,70.0,26.7,0.1,0.1,100.0,15.2,1,3600.0,302.0,247.0,417.1
2022-09-08 12:00:00,682.0,24.5,74.0,26.8,0.0,0.0,75.0,12.9,1,3600.0,386.0,250.0,479.5
2022-09-08 13:00:00,841.0,25.5,71.0,27.2,0.0,0.0,71.0,13.7,1,3600.0,230.0,307.0,275.4
2022-09-08 14:00:00,940.0,25.5,72.0,27.3,0.0,0.0,63.0,15.3,1,3600.0,294.0,282.0,361.8
2022-09-08 15:00:00,950.0,24.9,75.0,26.5,0.0,0.0,65.0,16.1,1,3600.0,227.0,268.0,307.3
2022-09-08 16:00:00,932.0,24.5,77.0,26.1,0.0,0.0,80.0,16.2,1,3600.0,192.0,205.0,310.5
2022-09-08 17:00:00,787.0,24.1,79.0,25.8,0.0,0.0,43.0,15.5,1,3600.0,128.0,169.0,278.1
2022-09-08 18:00:00,563.0,23.1,84.0,25.1,0.0,0.0,47.0,13.7,1,1913.44,34.0,86.0,123.8
2022-09-08 19:00:00,254.0,22.3,88.0,24.7,0.0,0.0,42.0,10.9,0,66.4,8.0,22.0,64.3
2022-09-08 20:00:00,33.0,21.6,93.0,24.5,0.0,0.0,17.0,8.4,0,0.0,0.0,0.0,0.0
2022-09-08 21:00:00,0.0,21.3,95.0,24.3,0.0,0.0,20.0,7.8,0,0.0,0.0,0.0,0.0
2022-09-08 22:00:00,0.0,21.1,96.0,24.3,0.0,0.0,73.0,6.4,0,0.0,0.0,0.0,0.0
2022-09-08 23:00:00,0.0,21.0,96.0,24.2,0.0,0.0,76.0,6.5,0,0.0,0.0,0.0,0.0
2022-09-09 00:00:00,0.0,21.1,96.0,24.2,0.0,0.0,27.0,6.6,0,0.0,0.0,0.0,0.0
2022-09-09 01:00:00,0.0,20.9,96.0,24.2,0.0,0.0,25.0,4.9,0,0.0,0.0,0.0,0.0
2022-09-09 02:00:00,0.0,20.8,95.0,24.1,0.0,0.0,68.0,3.8,0,0.0,0.0,0.0,0.0
2022-09-09 03:00:00,0.0,20.7,95.0,24.0,0.0,0.0,90.0,4.1,0,0.0,0.0,0.0,0.0
2022-09-09 04:00:00,0.0,21.5,92.0,25.0,0.0,0.0,90.0,3.6,0,0.0,0.0,0.0,0.0
2022-09-09 05:00:00,0.0,21.7,93.0,24.7,0.0,0.0,100.0,7.9,0,0.0,0.0,0.0,0.0
2022-09-09 06:00:00,0.0,21.3,93.0,24.1,0.0,0.0,100.0,7.2,0,0.0,0.0,0.0,0.0
2022-09-09 07:00:00,0.0,21.5,88.0,23.9,0.0,0.0,11.0,7.9,1,242.46,9.0,14.0,82.7
2022-09-09 08:00:00,31.0,22.5,78.0,24.8,0.0,0.0,9.0,5.4,1,3600.0,101.0,68.0,413.3
2022-09-09 09:00:00,210.0,24.0,70.0,26.3,0.0,0.0,45.0,4.4,1,3600.0,258.0,103.0,596.5
2022-09-09 10:00:00,487.0,25.5,63.0,27.7,0.0,0.0,58.0,4.7,1,3600.0,336.0,159.0,564.6
2022-09-09 11:00:00,785.0,27.1,56.0,30.0,0.0,0.0,5.0,3.4,1,3600.0,478.0,166.0,662.9
2022-09-09 12:00:00,1048.0,26.7,58.0,30.0,0.0,0.0,13.0,5.4,1,3600.0,594.0,158.0,741.0
2022-09-09 13:00:00,1189.0,27.7,57.0,31.2,0.0,0.0,1.0,7.9,1,3600.0,691.0,117.0,831.0
2022-09-09 14:00:00,1215.0,28.2,55.0,31.3,0.0,0.0,0.0,9.5,1,3600.0,668.0,113.0,826.2
2022-09-09 15:00:00,1192.0,27.9,56.0,29.9,0.0,0.0,0.0,12.9,1,3600.0,590.0,107.0,803.5
2022-09-09 16:00:00,1104.0,26.9,60.0,28.1,0.0,0.0,0.0,14.2,1,3600.0,464.0,97.0,756.0
2022-09-09 17:00:00,940.0,25.7,64.0,26.7,0.0,0.0,0.0,14.6,1,3600.0,302.0,85.0,663.3
2022-09-09 18:00:00,685.0,24.2,69.0,25.0,0.0,0.0,0.0,14.3,1,3600.0,133.0,64.0,493.5
2022-09-09 19:00:00,316.0,22.3,77.0,23.3,0.0,0.0,0.0,13.0,0,1393.19,19.0,20.0,156.1
2022-09-09 20:00:00,35.0,21.4,79.0,22.5,0.0,0.0,0.0,11.1,0,0.0,0.0,0.0,0.0
2022-09-09 21:00:00,0.0,21.1,80.0,22.5,0.0,0.0,0.0,8.4,0,0.0,0.0,0.0,0.0
2022-09-09 22:00:00,0.0,20.6,81.0,22.4,0.0,0.0,0.0,5.8,0,0.0,0.0,0.0,0.0
2022-09-09 23:00:00,0.0,19.8,86.0,21.7,0.0,0.0,1.0,4.6,0,0.0,0.0,0.0,0.0
2022-09-10 00:00:00,0.0,20.4,81.0,21.9,0.0,0.0,0.0,6.5,0,0.0,0.0,0.0,0.0
2022-09-10 01:00:00,0.0,19.2,87.0,20.8,0.0,0.0,0.0,5.7,0,0.0,0.0,0.0,0.0
2022-09-10 02:00:00,0.0,18.7,89.0,20.3,0.0,0.0,0.0,5.4,0,0.0,0.0,0.0,0.0
2022-09-10 03:00:00,0.0,18.7,89.0,20.3,0.0,0.0,0.0,5.1,0,0.0,0.0,0.0,0.0
2022-09-10 04:00:00,0.0,18.5,90.0,20.2,0.0,0.0,0.0,4.7,0,0.0,0.0,0.0,0.0
2022-09-10 05:00:00,0.0,18.4,91.0,20.1,0.0,0.0,0.0,4.8,0,0.0,0.0,0.0,0.0
2022-09-10 06:00:00,0.0,18.0,92.0,19.5,0.0,0.0,0.0,5.7,0,0.0,0.0,0.0,0.0
2022-09-10 07:00:00,0.0,19.5,85.0,21.1,0.0,0.0,0.0,5.2,1,435.19,11.0,14.0,102.4
2022-09-10 08:00:00,38.0,21.8,70.0,23.3,0.0,0.0,0.0,3.9,1,3600.0,115.0,59.0,476.1
2022-09-10 09:00:00,335.0,24.1,59.0,25.5,0.0,0.0,0.0,3.7,1,3600.0,285.0,81.0,663.3
2022-09-10 10:00:00,714.0,25.7,54.0,27.1,0.0,0.0,0.0,3.4,1,3600.0,450.0,95.0,759.9
2022-09-10 11:00:00,977.0,27.1,51.0,29.4,0.0,0.0,0.0,4.4,1,3600.0,585.0,103.0,814.9
2022-09-10 12:00:00,1139.0,27.4,52.0,29.6,0.0,0.0,0.0,10.2,1,3600.0,652.0,124.0,816.7
2022-09-10 13:00:00,1221.0,27.9,50.0,29.7,0.0,0.0,0.0,13.7,1,3600.0,704.0,111.0,850.4
2022-09-10 14:00:00,1241.0,28.2,48.0,29.7,0.0,0.0,0.0,13.3,1,3600.0,680.0,109.0,845.2
2022-09-10 15:00:00,1214.0,28.4,47.0,29.5,0.0,0.0,0.0,11.9,1,3600.0,600.0,104.0,822.0
2022-09-10 16:00:00,1122.0,28.4,46.0,29.1,0.0,0.0,0.0,9.4,1,3600.0,472.0,95.0,774.9
2022-09-10 17:00:00,958.0,27.7,48.0,28.4,0.0,0.0,0.0,8.6,1,3600.0,309.0,82.0,686.2
2022-09-10 18:00:00,689.0,26.0,55.0,26.7,0.0,0.0,0.0,10.2,1,3600.0,138.0,61.0,522.1
2022-09-10 19:00:00,316.0,23.0,70.0,23.5,0.0,0.0,0.0,13.6,0,1249.81,18.0,19.0,151.2
2022-09-10 20:00:00,34.0,21.5,77.0,22.2,0.0,0.0,0.0,13.2,0,0.0,0.0,0.0,0.0
2022-09-10 21:00:00,0.0,21.2,80.0,22.7,0.0,0.0,0.0,8.8,0,0.0,0.0,0.0,0.0
2022-09-10 22:00:00,0.0,20.5,85.0,22.6,0.0,0.0,0.0,5.4,0,0.0,0.0,0.0,0.0
2022-09-10 23:00:00,0.0,19.9,89.0,22.0,0.0,0.0,0.0,5.4,0,0.0,0.0,0.0,0.0
2022-09-11 00:00:00,0.0,19.9,90.0,22.3,0.0,0.0,0.0,4.1,0,0.0,0.0,0.0,0.0
2022-09-11 01:00:00,0.0,18.8,94.0,20.8,0.0,0.0,2.0,5.4,0,0.0,0.0,0.0,0.0
2022-09-11 02:00:00,0.0,18.8,95.0,21.0,0.0,0.0,0.0,5.2,0,0.0,0.0,0.0,0.0
2022-09-11 03:00:00,0.0,20.1,93.0,22.9,0.0,0.0,0.0,3.5,0,0.0,0.0,0.0,0.0
2022-09-11 04:00:00,0.0,18.1,98.0,20.0,0.0,0.0,6.0,6.1,0,0.0,0.0,0.0,0.0
2022-09-11 05:00:00,0.0,18.6,97.0,20.8,0.0,0.0,30.0,5.3,0,0.0,0.0,0.0,0.0
2022-09-11 06:00:00,0.0,18.1,96.0,20.0,0.0,0.0,31.0,5.4,0,0.0,0.0,0.0,0.0
2022-09-11 07:00:00,0.0,19.7,94.0,22.4,0.0,0.0,28.0,3.7,1,245.1,9.0,15.0,84.9
2022-09-11 08:00:00,32.0,21.0,88.0,23.6,0.0,0.0,28.0,4.8,1,3600.0,109.0,61.0,456.7
2022-09-11 09:00:00,279.0,22.6,79.0,25.1,0.0,0.0,52.0,5.8,1,3600.0,275.0,87.0,644.3
2022-09-11 10:00:00,620.0,23.7,75.0,26.0,0.0,0.0,50.0,7.3,1,3600.0,350.0,151.0,594.0
2022-09-11 11:00:00,918.0,24.5,72.0,26.8,0.0,0.0,32.0,11.6,1,3600.0,479.0,157.0,670.2
2022-09-11 12:00:00,1143.0,25.8,65.0,28.2,0.0,0.0,2.0,12.0,1,3600.0,546.0,175.0,686.9
2022-09-11 13:00:00,1229.0,26.0,64.0,28.4,0.0,0.0,21.0,14.5,1,3600.0,694.0,114.0,842.1
2022-09-11 14:00:00,1235.0,25.9,64.0,28.4,0.0,0.0,88.0,13.2,1,3600.0,680.0,106.0,849.5
2022-09-11 15:00:00,1174.0,24.8,71.0,26.4,0.0,0.0,68.0,12.7,1,3600.0,211.0,313.0,290.8
2022-09-11 16:00:00,953.0,23.7,77.0,25.6,0.0,0.0,90.0,11.3,1,2270.15,82.0,230.0,135.7
2022-09-11 17:00:00,689.0,22.1,86.0,23.8,0.0,0.0,92.0,13.9,1,0.0,12.0,130.0,26.9
2022-09-11 18:00:00,323.0,21.1,92.0,23.2,0.0,0.0,92.0,11.5,1,0.0,0.0,40.0,0.0
2022-09-11 19:00:00,95.0,21.0,93.0,22.8,0.0,0.0,100.0,13.8,0,0.0,0.0,12.0,0.0
2022-09-11 20:00:00,9.0,21.2,93.0,23.4,0.0,0.0,75.0,11.5,0,0.0,0.0,0.0,0.0
2022-09-11 21:00:00,0.0,21.1,94.0,23.4,0.0,0.0,100.0,10.8,0,0.0,0.0,0.0,0.0
2022-09-11 22:00:00,0.0,21.4,91.0,23.4,0.0,0.0,100.0,12.1,0,0.0,0.0,0.0,0.0
2022-09-11 23:00:00,0.0,21.8,89.0,24.1,0.0,0.0,100.0,10.1,0,0.0,0.0,0.0,0.0
2022-09-12 00:00:00,0.0,21.3,94.0,23.4,0.3,0.3,83.0,13.0,0,0.0,0.0,0.0,0.0
2022-09-12 01:00:00,0.0,20.9,95.0,23.1,0.1,0.1,70.0,11.5,0,0.0,0.0,0.0,0.0
2022-09-12 02:00:00,0.0,20.7,97.0,22.9,0.0,0.0,100.0,11.9,0,0.0,0.0,0.0,0.0
2022-09-12 03:00:00,0.0,20.4,98.0,22.0,0.4,0.4,100.0,15.9,0,0.0,0.0,0.0,0.0
2022-09-12 04:00:00,0.0,20.4,98.0,22.3,2.0,2.0,100.0,13.8,0,0.0,0.0,0.0,0.0
2022-09-12 05:00:00,0.0,20.4,98.0,22.1,4.1,4.1,100.0,15.9,0,0.0,0.0,0.0,0.0
2022-09-12 06:00:00,0.0,20.5,97.0,21.8,2.3,2.3,100.0,18.1,0,0.0,0.0,0.0,0.0
2022-09-12 07:00:00,0.0,20.5,95.0,21.3,1.2,1.2,100.0,19.6,1,0.0,0.0,4.0,0.0
2022-09-12 08:00:00,3.0,20.9,91.0,21.0,0.8,0.8,100.0,24.2,1,0.0,2.0,57.0,8.5
2022-09-12 09:00:00,40.0,20.9,91.0,21.2,0.6,0.6,100.0,22.9,1,0.0,0.0,54.0,0.0
2022-09-12 10:00:00,118.0,20.9,90.0,20.2,0.7,0.7,100.0,28.7,1,2447.98,83.0,176.0,141.6
2022-09-12 11:00:00,266.0,20.5,93.0,19.8,0.8,0.8,100.0,29.2,1,0.0,0.0,128.0,0.0
2022-09-12 12:00:00,273.0,22.1,81.0,21.2,0.6,0.6,100.0,28.2,1,0.0,5.0,239.0,6.3
2022-09-12 13:00:00,311.0,22.5,83.0,21.0,0.3,0.3,100.0,35.1,1,1710.69,96.0,319.0,117.0
2022-09-12 14:00:00,323.0,23.2,78.0,21.2,0.3,0.3,100.0,37.6,1,3600.0,313.0,235.0,393.0
2022-09-12 15:00:00,272.0,20.5,91.0,19.8,2.6,2.6,100.0,27.8,1,1985.88,91.0,150.0,126.2
2022-09-12 16:00:00,298.0,21.1,89.0,20.7,0.2,0.2,100.0,26.3,1,0.0,26.0,146.0,43.4
2022-09-12 17:00:00,222.0,21.5,88.0,20.8,0.9,0.9,100.0,29.6,1,0.0,9.0,129.0,20.4
2022-09-12 18:00:00,128.0,20.7,91.0,19.8,1.2,1.2,100.0,30.2,1,0.0,0.0,56.0,0.0
2022-09-12 19:00:00,64.0,20.6,93.0,19.9,0.5,0.5,100.0,29.2,0,0.0,0.0,14.0,0.0
2022-09-12 20:00:00,11.0,21.0,89.0,20.5,0.0,0.0,50.0,27.0,0,0.0,0.0,0.0,0.0
2022-09-12 21:00:00,0.0,20.9,89.0,20.0,1.0,1.0,52.0,28.7,0,0.0,0.0,0.0,0.0
2022-09-12 22:00:00,0.0,20.4,90.0,19.5,0.9,0.9,68.0,28.6,0,0.0,0.0,0.0,0.0
2022-09-12 23:00:00,0.0,19.4,93.0,18.2,1.7,1.7,100.0,29.5,0,0.0,0.0,0.0,0.0
2022-09-13 00:00:00,0.0,21.0,86.0,20.0,2.4,2.4,21.0,28.7,0,0.0,0.0,0.0,0.0
